Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Other_promotion;Link;screenshot_name
iPad Air 13 M4 2026 5G 128GB;Tím;Yes;25990000;25690000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 300,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";"Giảm ngay 500,000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 30/06/2026




Giảm ngay 800,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/06/2026




Giảm ngay 500,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ OCB

HSD: 30/06/2026




Giảm ngay 1,000,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ Nam A Bank

HSD: 30/06/2026

Giảm ngay 50% tối đa 100.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán Trả góp 6/12 tháng qua Kredivo

HSD: 30/06/2026

Giảm ngay 5% tối đa 50,000đ cho Khách hàng thân thiết khi thanh toán qua HomePayLater.

HSD: 30/06/2026




Giảm ngay 20% tối đa 50.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán qua HomePayLater

HSD: 30/06/2026




Thanh toán trả thẳng bằng thẻ EVO sẽ nhận voucher hoàn 20% tối đa 500.000đ (theo giá trị đơn hàng)

HSD: 30/04/2027




Trả góp 0% - 0 phí chuyển đổi với các kỳ hạn 3 - 6 - 9 - 12 tháng qua thẻ TPBANK EVO

HSD: 30/04/2027";"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Xem thêm 4 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m4-2026-5g;Skipped
iPad Air 13 M2 2024 WiFi 128GB;Xám;No;19990000;19990000;2026-06-13;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-13-m2-2024-wifi;Skipped
iPad Air 11 M3 2025 WiFi 128GB;Tím;Yes;16690000;14690000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 2,000,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Tặng mã giảm giá 50,000đ mua Camera cho đơn hàng bất kì 

Tặng mã giảm giá 100,000đ mua Quạt máy và 300,000đ mua Quạt điều hòa cho đơn hàng từ 50,000đ 

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 - 9 -12 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m3-2025-wifi;Skipped
iPad Air 11 M4 2026 WiFi 128GB;Xanh dương;Yes;16690000;16390000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 300,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Tặng mã giảm giá 50,000đ mua Camera cho đơn hàng bất kì 

Tặng mã giảm giá 100,000đ mua Quạt máy và 300,000đ mua Quạt điều hòa cho đơn hàng từ 50,000đ 

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 - 9 -12 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m4-2026-wifi;Skipped
iPad Air 13 M3 2025 WiFi 128GB;Ánh Sao;Yes;22090000;19990000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 2,100,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";"Giảm ngay 500,000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 30/06/2026




Giảm ngay 800,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/06/2026




Giảm ngay 500,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ OCB

HSD: 30/06/2026




Giảm ngay 1,000,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ Nam A Bank

HSD: 30/06/2026

Giảm ngay 50% tối đa 100.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán Trả góp 6/12 tháng qua Kredivo

HSD: 30/06/2026

Giảm ngay 5% tối đa 50,000đ cho Khách hàng thân thiết khi thanh toán qua HomePayLater.

HSD: 30/06/2026




Giảm ngay 20% tối đa 50.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán qua HomePayLater

HSD: 30/06/2026




Thanh toán trả thẳng bằng thẻ EVO sẽ nhận voucher hoàn 20% tối đa 500.000đ (theo giá trị đơn hàng)

HSD: 30/04/2027




Trả góp 0% - 0 phí chuyển đổi với các kỳ hạn 3 - 6 - 9 - 12 tháng qua thẻ TPBANK EVO

HSD: 30/04/2027";"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Xem thêm 4 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m3-2025-wifi;Skipped
iPad Air 13 M2 2024 WiFi 128GB;Xanh dương;No;19990000;19990000;2026-06-13;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-13-m2-2024-wifi;Skipped
iPad Air 11 M3 2025 WiFi 128GB;Ánh Sao;Yes;16690000;14690000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 2,000,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";"Giảm ngay 500,000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 30/06/2026




Giảm ngay 800,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/06/2026




Giảm ngay 500,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ OCB

HSD: 30/06/2026




Giảm ngay 1,000,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ Nam A Bank

HSD: 30/06/2026

Giảm ngay 50% tối đa 100.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán Trả góp 6/12 tháng qua Kredivo

HSD: 30/06/2026

Giảm ngay 5% tối đa 50,000đ cho Khách hàng thân thiết khi thanh toán qua HomePayLater.

HSD: 30/06/2026




Giảm ngay 20% tối đa 50.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán qua HomePayLater

HSD: 30/06/2026




Thanh toán trả thẳng bằng thẻ EVO sẽ nhận voucher hoàn 20% tối đa 500.000đ (theo giá trị đơn hàng)

HSD: 30/04/2027




Trả góp 0% - 0 phí chuyển đổi với các kỳ hạn 3 - 6 - 9 - 12 tháng qua thẻ TPBANK EVO

HSD: 30/04/2027";"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Xem thêm 4 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m3-2025-wifi;Skipped
iPad Air 11 M4 2026 WiFi 128GB;Tím;Yes;16690000;16390000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 300,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";"Giảm ngay 500,000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 30/06/2026




Giảm ngay 800,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/06/2026




Giảm ngay 500,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ OCB

HSD: 30/06/2026




Giảm ngay 1,000,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ Nam A Bank

HSD: 30/06/2026

Giảm ngay 50% tối đa 100.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán Trả góp 6/12 tháng qua Kredivo

HSD: 30/06/2026

Giảm ngay 5% tối đa 50,000đ cho Khách hàng thân thiết khi thanh toán qua HomePayLater.

HSD: 30/06/2026




Giảm ngay 20% tối đa 50.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán qua HomePayLater

HSD: 30/06/2026




Thanh toán trả thẳng bằng thẻ EVO sẽ nhận voucher hoàn 20% tối đa 500.000đ (theo giá trị đơn hàng)

HSD: 30/04/2027




Trả góp 0% - 0 phí chuyển đổi với các kỳ hạn 3 - 6 - 9 - 12 tháng qua thẻ TPBANK EVO

HSD: 30/04/2027";"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Xem thêm 4 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m4-2026-wifi;Skipped
iPad Air 13 M3 2025 WiFi 128GB;Xám không gian;Yes;22090000;19990000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 2,100,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";"Giảm ngay 500,000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 30/06/2026




Giảm ngay 800,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/06/2026




Giảm ngay 500,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ OCB

HSD: 30/06/2026




Giảm ngay 1,000,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ Nam A Bank

HSD: 30/06/2026

Giảm ngay 50% tối đa 100.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán Trả góp 6/12 tháng qua Kredivo

HSD: 30/06/2026

Giảm ngay 5% tối đa 50,000đ cho Khách hàng thân thiết khi thanh toán qua HomePayLater.

HSD: 30/06/2026




Giảm ngay 20% tối đa 50.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán qua HomePayLater

HSD: 30/06/2026




Thanh toán trả thẳng bằng thẻ EVO sẽ nhận voucher hoàn 20% tối đa 500.000đ (theo giá trị đơn hàng)

HSD: 30/04/2027




Trả góp 0% - 0 phí chuyển đổi với các kỳ hạn 3 - 6 - 9 - 12 tháng qua thẻ TPBANK EVO

HSD: 30/04/2027";"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Xem thêm 4 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m3-2025-wifi;Skipped
iPad Air 13 M4 2026 WiFi 128GB;Xám không gian;Yes;21990000;21590000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 400,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Tặng mã giảm giá 50,000đ mua Camera cho đơn hàng bất kì 

Tặng mã giảm giá 100,000đ mua Quạt máy và 300,000đ mua Quạt điều hòa cho đơn hàng từ 50,000đ 

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 - 9 -12 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m4-2026-wifi;Skipped
iPad Air 13 M4 2026 5G 128GB;Xám không gian;Yes;25990000;25690000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 300,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Tặng mã giảm giá 50,000đ mua Camera cho đơn hàng bất kì 

Tặng mã giảm giá 100,000đ mua Quạt máy và 300,000đ mua Quạt điều hòa cho đơn hàng từ 50,000đ 

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 - 9 -12 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m4-2026-5g;Skipped
iPad Air 11 M4 2026 WiFi 128GB;Xám không gian;Yes;16690000;16390000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 300,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Tặng mã giảm giá 50,000đ mua Camera cho đơn hàng bất kì 

Tặng mã giảm giá 100,000đ mua Quạt máy và 300,000đ mua Quạt điều hòa cho đơn hàng từ 50,000đ 

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 - 9 -12 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m4-2026-wifi;Skipped
iPad Air 13 M3 2025 WiFi 128GB;Tím;Yes;22090000;19990000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 2,100,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";"Giảm ngay 500,000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 30/06/2026




Giảm ngay 800,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/06/2026




Giảm ngay 500,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ OCB

HSD: 30/06/2026




Giảm ngay 1,000,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ Nam A Bank

HSD: 30/06/2026

Giảm ngay 50% tối đa 100.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán Trả góp 6/12 tháng qua Kredivo

HSD: 30/06/2026

Giảm ngay 5% tối đa 50,000đ cho Khách hàng thân thiết khi thanh toán qua HomePayLater.

HSD: 30/06/2026




Giảm ngay 20% tối đa 50.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán qua HomePayLater

HSD: 30/06/2026




Thanh toán trả thẳng bằng thẻ EVO sẽ nhận voucher hoàn 20% tối đa 500.000đ (theo giá trị đơn hàng)

HSD: 30/04/2027




Trả góp 0% - 0 phí chuyển đổi với các kỳ hạn 3 - 6 - 9 - 12 tháng qua thẻ TPBANK EVO

HSD: 30/04/2027";"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Xem thêm 4 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m3-2025-wifi;Skipped
iPad Air 13 M4 2026 WiFi 128GB;Xanh dương;Yes;21990000;21590000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 400,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";"Giảm ngay 500,000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 30/06/2026




Giảm ngay 800,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/06/2026




Giảm ngay 500,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ OCB

HSD: 30/06/2026




Giảm ngay 1,000,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ Nam A Bank

HSD: 30/06/2026

Giảm ngay 50% tối đa 100.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán Trả góp 6/12 tháng qua Kredivo

HSD: 30/06/2026

Giảm ngay 5% tối đa 50,000đ cho Khách hàng thân thiết khi thanh toán qua HomePayLater.

HSD: 30/06/2026




Giảm ngay 20% tối đa 50.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán qua HomePayLater

HSD: 30/06/2026




Thanh toán trả thẳng bằng thẻ EVO sẽ nhận voucher hoàn 20% tối đa 500.000đ (theo giá trị đơn hàng)

HSD: 30/04/2027




Trả góp 0% - 0 phí chuyển đổi với các kỳ hạn 3 - 6 - 9 - 12 tháng qua thẻ TPBANK EVO

HSD: 30/04/2027";"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Xem thêm 4 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m4-2026-wifi;Skipped
iPad Air 13 M4 2026 5G 128GB;Ánh Sao;Yes;25990000;25690000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 300,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";"Giảm ngay 500,000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 30/06/2026




Giảm ngay 800,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/06/2026




Giảm ngay 500,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ OCB

HSD: 30/06/2026




Giảm ngay 1,000,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ Nam A Bank

HSD: 30/06/2026

Giảm ngay 50% tối đa 100.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán Trả góp 6/12 tháng qua Kredivo

HSD: 30/06/2026

Giảm ngay 5% tối đa 50,000đ cho Khách hàng thân thiết khi thanh toán qua HomePayLater.

HSD: 30/06/2026




Giảm ngay 20% tối đa 50.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán qua HomePayLater

HSD: 30/06/2026




Thanh toán trả thẳng bằng thẻ EVO sẽ nhận voucher hoàn 20% tối đa 500.000đ (theo giá trị đơn hàng)

HSD: 30/04/2027




Trả góp 0% - 0 phí chuyển đổi với các kỳ hạn 3 - 6 - 9 - 12 tháng qua thẻ TPBANK EVO

HSD: 30/04/2027";"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Xem thêm 4 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m4-2026-5g;Skipped
iPad Air 13 M2 2024 WiFi 256GB;Tím;No;22990000;22990000;2026-06-13;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-13-m2-2024-wifi;Skipped
iPad Air 11 M4 2026 WiFi 128GB;Ánh Sao;Yes;16690000;16390000;2026-06-13;"Khuyến mãi được hưởng

Giảm ngay 300,000đ

MacBook Neo chỉ từ 15,49 triệu - Nhẹ, pin cả ngày 


Tặng phiếu mua hàng 400,000đ mua Apple Pencil/Bao da/ Bao da bàn phím 


Tặng thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";"Giảm ngay 500,000đ cho đơn từ 20 triệu khi trả góp 100% qua thẻ tín dụng Techcombank

HSD: 30/06/2026




Giảm ngay 800,000đ cho đơn từ 8 triệu khi thanh toán qua thẻ Visa SCB.

HSD: 30/06/2026




Giảm ngay 500,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ OCB

HSD: 30/06/2026




Giảm ngay 1,000,000đ cho đơn hàng từ 10 triệu khi thanh toán bằng thẻ Nam A Bank

HSD: 30/06/2026

Giảm ngay 50% tối đa 100.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán Trả góp 6/12 tháng qua Kredivo

HSD: 30/06/2026

Giảm ngay 5% tối đa 50,000đ cho Khách hàng thân thiết khi thanh toán qua HomePayLater.

HSD: 30/06/2026




Giảm ngay 20% tối đa 50.000đ cho Khách hàng mới Hoặc Giảm 5% tối đa 200,000đ đơn hàng từ 700.000đ khi thanh toán qua HomePayLater

HSD: 30/06/2026




Thanh toán trả thẳng bằng thẻ EVO sẽ nhận voucher hoàn 20% tối đa 500.000đ (theo giá trị đơn hàng)

HSD: 30/04/2027




Trả góp 0% - 0 phí chuyển đổi với các kỳ hạn 3 - 6 - 9 - 12 tháng qua thẻ TPBANK EVO

HSD: 30/04/2027";"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Tặng mã giảm giá 500,000đ mua Robot hút bụi/Máy hút bụi (Giá trên 6 Triệu) 

Xem thêm 4 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m4-2026-wifi;Skipped
